model,hardware,tp,batch_size,prompt_plus_token_size,token_time,layer_time,Matmul,BatchedMatmul,Softmax,LayerNorm,GeLU,AllReduce,Others
Bloom-176B,H100x8,8,96,520,0.042487,0.00060695,0.00034187,0.00016804,8.6457e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,516,0.042493,0.00060704,0.00034187,0.00016815,8.6215e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,528,0.042498,0.00060711,0.00034187,0.00016816,8.6861e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,416,0.040595,0.00057993,0.00034187,0.0001415,8.1644e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,512,0.04249,0.000607,0.00034187,0.00016813,8.6043e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,448,0.041215,0.00058879,0.00034187,0.00015019,8.327e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,513,0.04249,0.00060701,0.00034187,0.00016813,8.6094e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,400,0.04057,0.00057957,0.00034187,0.00014122,8.0796e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,392,0.04057,0.00057957,0.00034187,0.00014126,8.0402e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,386,0.040572,0.0005796,0.00034187,0.00014133,8.0099e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,388,0.040565,0.0005795,0.00034187,0.00014121,8.0215e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,128,8,0.034864,0.00049806,0.00034863,4.3015e-05,6.3316e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,10,0.034956,0.00049937,0.00034863,4.4321e-05,6.3397e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,12,0.035048,0.00050068,0.00034863,4.5628e-05,6.3488e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,9,0.034908,0.00049869,0.00034863,4.3648e-05,6.3356e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,3,0.034632,0.00049474,0.00034863,3.9724e-05,6.3094e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,4,0.034676,0.00049537,0.00034863,4.0349e-05,6.3144e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,5,0.034723,0.00049604,0.00034863,4.1015e-05,6.3185e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,6,0.034768,0.00049669,0.00034863,4.1656e-05,6.3225e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,2,0.034587,0.0004941,0.00034863,3.9082e-05,6.3053e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,96,576,0.043765,0.00062521,0.00034187,0.00018601,8.9286e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,544,0.043123,0.00061604,0.00034187,0.000177,8.7669e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,96,640,0.044412,0.00063445,0.00034187,0.00019501,9.176e-06,2.3251e-05,8.334e-06,5.1885e-05,4.9265e-06
Bloom-176B,H100x8,8,128,33,0.036071,0.0005153,0.00034863,6.0142e-05,6.4457e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,34,0.036104,0.00051577,0.00034863,6.0607e-05,6.4508e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,32,0.036036,0.0005148,0.00034863,5.9651e-05,6.4417e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,24,0.035637,0.0005091,0.00034863,5.399e-05,6.3993e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,18,0.035342,0.00050489,0.00034863,4.9805e-05,6.374e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,17,0.035297,0.00050424,0.00034863,4.9158e-05,6.37e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,16,0.035248,0.00050354,0.00034863,4.8469e-05,6.3649e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,20,0.035437,0.00050625,0.00034863,5.1158e-05,6.3821e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,48,0.036468,0.00052097,0.00034863,6.5756e-05,6.5104e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,36,0.036171,0.00051673,0.00034863,6.1559e-05,6.4589e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,64,0.037115,0.00053021,0.00034863,7.4912e-05,6.5871e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,40,0.036538,0.00052197,0.00034863,6.6785e-05,6.476e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,65,0.037107,0.0005301,0.00034863,7.4799e-05,6.5912e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,68,0.037071,0.00052959,0.00034863,7.4272e-05,6.6043e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,72,0.037055,0.00052936,0.00034863,7.4033e-05,6.6215e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,66,0.037095,0.00052993,0.00034863,7.4624e-05,6.5952e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,80,0.037022,0.00052888,0.00034863,7.3517e-05,6.6548e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,128,0.038206,0.00054579,0.00034863,9.0192e-05,6.8932e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,96,0.037633,0.00053762,0.00034863,8.2177e-05,6.7316e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,129,0.038197,0.00054567,0.00034863,9.0061e-05,6.8972e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,130,0.038187,0.00054554,0.00034863,8.9925e-05,6.9013e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,132,0.03818,0.00054543,0.00034863,8.9813e-05,6.9104e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,136,0.038172,0.00054531,0.00034863,8.9665e-05,6.9356e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,144,0.038802,0.00055432,0.00034863,9.8633e-05,6.977e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,192,0.039357,0.00056224,0.00034863,0.00010623,7.3013e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,256,0.040633,0.00058047,0.00034863,0.00012402,7.7457e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,257,0.041245,0.00058922,0.00034863,0.00013276,7.7518e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,160,0.03877,0.00055385,0.00034863,9.8067e-05,7.0781e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,260,0.041242,0.00058917,0.00034863,0.00013269,7.769e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,258,0.04124,0.00058914,0.00034863,0.00013268,7.7579e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,264,0.041242,0.00058917,0.00034863,0.00013266,7.8013e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,272,0.041248,0.00058926,0.00034863,0.00013269,7.8568e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,288,0.041875,0.00059821,0.00034863,0.00014154,7.968e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,320,0.04252,0.00060742,0.00034863,0.00015049,8.2255e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,385,0.043801,0.00062573,0.00034863,0.00016836,8.6609e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,384,0.0438,0.00062572,0.00034863,0.00016835,8.6538e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,386,0.043803,0.00062575,0.00034863,0.00016838,8.6659e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,400,0.044427,0.00063467,0.00034863,0.0001772,8.7568e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,392,0.043801,0.00062573,0.00034863,0.00016831,8.7053e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,388,0.043795,0.00062565,0.00034863,0.00016826,8.6791e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,448,0.045079,0.00064399,0.00034863,0.0001862,9.0831e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,512,0.046364,0.00066234,0.00034863,0.00020447,9.1528e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,416,0.044438,0.00063483,0.00034863,0.00017725,8.869e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,513,0.046373,0.00066248,0.00034863,0.00020461,9.1589e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,514,0.046968,0.00067098,0.00034863,0.0002131,9.1639e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,516,0.04697,0.000671,0.00034863,0.00021312,9.174e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,520,0.046964,0.00067092,0.00034863,0.00021301,9.2023e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,128,528,0.046972,0.00067102,0.00034863,0.00021306,9.2518e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,256,6,0.040979,0.00058542,0.00038192,4.6502e-05,6.4195e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,5,0.040887,0.0005841,0.00038192,4.5195e-05,6.4104e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,8,0.04117,0.00058815,0.00038192,4.9219e-05,6.4366e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,9,0.041261,0.00058944,0.00038192,5.0501e-05,6.4447e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,10,0.041353,0.00059075,0.00038192,5.1807e-05,6.4538e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,12,0.041538,0.0005934,0.00038192,5.4432e-05,6.471e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,16,0.04194,0.00059914,0.00038192,6.0142e-05,6.5043e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,17,0.042034,0.00060048,0.00038192,6.1477e-05,6.5134e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,128,544,0.047603,0.00068005,0.00034863,0.00022199,9.3498e-06,2.5637e-05,8.9284e-06,5.8947e-05,6.5686e-06
Bloom-176B,H100x8,8,256,3,0.040707,0.00058152,0.00038192,4.2636e-05,6.3932e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,4,0.040796,0.0005828,0.00038192,4.3903e-05,6.4023e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,2,0.040616,0.00058022,0.00038192,4.1345e-05,6.3851e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,66,0.044469,0.00063527,0.00038192,9.582e-05,6.9609e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,64,0.044502,0.00063574,0.00038192,9.6299e-05,6.9437e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,48,0.043945,0.00062778,0.00038192,8.8495e-05,6.7922e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,65,0.044489,0.00063556,0.00038192,9.611e-05,6.9518e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,18,0.042502,0.00060717,0.00038192,6.8152e-05,6.5215e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,24,0.042535,0.00060765,0.00038192,6.8582e-05,6.573e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,20,0.042504,0.0006072,0.00038192,6.8164e-05,6.5387e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,32,0.04347,0.000621,0.00038192,8.185e-05,6.6558e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,33,0.043434,0.00062049,0.00038192,8.1333e-05,6.6639e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,34,0.043398,0.00061998,0.00038192,8.0811e-05,6.673e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,36,0.043337,0.0006191,0.00038192,7.9916e-05,6.6902e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,40,0.043265,0.00061808,0.00038192,7.8858e-05,6.7245e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,132,0.047377,0.00067682,0.00038192,0.00013655,7.773e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,130,0.047392,0.00067702,0.00038192,0.00013678,7.7498e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,128,0.047427,0.00067753,0.00038192,0.00013731,7.7255e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,129,0.04741,0.00067728,0.00038192,0.00013705,7.7366e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,72,0.045117,0.00064453,0.00038192,0.00010502,7.0124e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,80,0.04505,0.00064358,0.00038192,0.00010399,7.0972e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,96,0.0456,0.00065143,0.00038192,0.00011164,7.3023e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,68,0.044429,0.0006347,0.00038192,9.5233e-05,6.9781e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,144,0.047983,0.00068547,0.00038192,0.00014503,7.9437e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,136,0.047361,0.00067659,0.00038192,0.00013626,7.8346e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,160,0.048569,0.00069385,0.00038192,0.00015306,8.2937e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,192,0.049742,0.00071061,0.00038192,0.0001694,8.7169e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,272,0.053528,0.00076469,0.00038192,0.0002228,9.3952e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,264,0.052893,0.00075562,0.00038192,0.00021383,9.2962e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,512,2,0.063874,0.00091249,0.00061584,4.5854e-05,6.5659e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,3,0.064058,0.00091511,0.00061584,4.8453e-05,6.5831e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,4,0.064238,0.00091768,0.00061584,5.1011e-05,6.6003e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,5,0.06442,0.00092028,0.00061584,5.3594e-05,6.6174e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,8,0.064984,0.00092834,0.00061584,6.1602e-05,6.669e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,6,0.064603,0.0009229,0.00061584,5.6193e-05,6.6346e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,256,256,0.052278,0.00074684,0.00038192,0.00020514,9.1983e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,257,0.052893,0.00075561,0.00038192,0.00021391,9.2073e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,258,0.052888,0.00075554,0.00038192,0.00021383,9.2185e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,256,260,0.05289,0.00075558,0.00038192,0.00021385,9.2387e-06,3.8013e-05,1.2236e-05,8.7192e-05,1.3137e-05
Bloom-176B,H100x8,8,512,9,0.065419,0.00093455,0.00061584,6.7793e-05,6.6861e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,16,0.066354,0.00094792,0.00061584,8.1042e-05,6.8053e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,12,0.065425,0.00093464,0.00061584,6.7835e-05,6.7377e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,10,0.065421,0.00093458,0.00061584,6.7808e-05,6.7033e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,32,0.068262,0.00097517,0.00061584,0.00010799,7.1073e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,34,0.068143,0.00097348,0.00061584,0.00010626,7.1417e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,33,0.068203,0.00097433,0.00061584,0.00010713,7.1245e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,36,0.068886,0.00098409,0.00061584,0.00011684,7.176e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,17,0.066356,0.00094794,0.00061584,8.1047e-05,6.8225e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,18,0.066361,0.00094801,0.00061584,8.1096e-05,6.8397e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,24,0.067287,0.00096124,0.00061584,9.4224e-05,6.9427e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,20,0.066364,0.00094806,0.00061584,8.1109e-05,6.874e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,129,0.076376,0.0010911,0.00061584,0.00022175,9.2599e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,96,0.073434,0.0010491,0.00061584,0.00018021,8.774e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,128,0.076409,0.0010916,0.00061584,0.00022224,9.2397e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,130,0.076341,0.0010906,0.00061584,0.00022123,9.2811e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,48,0.069322,0.00099032,0.00061584,0.00012279,7.4498e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,65,0.071199,0.0010171,0.00061584,0.00014918,7.8801e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,40,0.068743,0.00098205,0.00061584,0.00011471,7.2609e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,64,0.071224,0.0010175,0.00061584,0.00014956,7.8568e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,80,0.07234,0.0010334,0.00061584,0.00016492,8.4397e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,68,0.071081,0.0010154,0.00061584,0.00014742,7.9518e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,72,0.071745,0.0010249,0.00061584,0.00015681,8.0467e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,66,0.07116,0.0010166,0.00061584,0.0001486,7.9043e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,1024,9,0.11199,0.0015999,0.0010831,8.0927e-05,7.168e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,16,0.11383,0.0016261,0.0010831,0.00010691,7.4073e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,10,0.11283,0.0016119,0.0010831,9.2875e-05,7.2023e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,12,0.11283,0.0016119,0.0010831,9.2874e-05,7.271e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,8,0.11199,0.0015998,0.0010831,8.092e-05,7.1336e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,5,0.11111,0.0015872,0.0010831,6.8433e-05,7.0316e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,6,0.11111,0.0015873,0.0010831,6.8467e-05,7.0659e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,4,0.1111,0.0015872,0.0010831,6.8393e-05,6.9972e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,512,136,0.076925,0.0010989,0.00061584,0.00022945,9.4063e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,512,132,0.076313,0.0010902,0.00061584,0.0002208,9.3073e-06,5.6233e-05,1.804e-05,0.00014368,2.6274e-05
Bloom-176B,H100x8,8,1024,2,0.11015,0.0015736,0.0010831,5.4913e-05,6.9286e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,3,0.11052,0.0015788,0.0010831,6.007e-05,6.9629e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,17,0.11469,0.0016384,0.0010831,0.00011921,7.4417e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,18,0.1147,0.0016386,0.0010831,0.0001193,7.476e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,20,0.11471,0.0016386,0.0010831,0.00011931,7.5649e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,24,0.11568,0.0016525,0.0010831,0.00013301,7.7528e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,64,0.12369,0.0017669,0.0010831,0.0002456,9.5589e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,65,0.12364,0.0017662,0.0010831,0.00024488,9.5932e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,40,0.11948,0.0017068,0.0010831,0.00018643,8.6073e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,48,0.12064,0.0017234,0.0010831,0.00020257,9.07e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,36,0.11891,0.0016988,0.0010831,0.00017862,8.377e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,32,0.11851,0.001693,0.0010831,0.00017301,8.1871e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,33,0.11839,0.0016913,0.0010831,0.00017128,8.2346e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,34,0.11827,0.0016896,0.0010831,0.00016954,8.2821e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,66,0.12356,0.0017652,0.0010831,0.00024377,9.6265e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
Bloom-176B,H100x8,8,1024,68,0.12413,0.0017732,0.0010831,0.0002518,9.6397e-06,9.2674e-05,2.6766e-05,0.00025667,5.2549e-05
